Rk;Player;Pos;Age;Tm;G;GS;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;eFG%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS
488;Jae'Sean Tate;SF;28;HOU;65;9;15.9;1.7;3.5;0.472;0.4;1.2;0.299;1.3;2.3;0.559;0.522;0.4;0.6;0.667;0.9;2.1;3;1;0.6;0.2;0.6;2.1;4.1
489;Jayson Tatum;PF;25;BOS;74;74;35.7;9.1;19.3;0.471;3.1;8.2;0.376;6;11;0.542;0.552;5.6;6.7;0.833;0.9;7.2;8.1;4.9;1;0.6;2.5;2;26.9
490;Terry Taylor;PF;24;CHI;31;0;6.1;0.6;1.3;0.513;0.1;0.3;0.222;0.6;1;0.6;0.538;0.1;0.2;0.8;0.5;0.6;1.2;0.3;0.2;0.1;0.2;0.5;1.5
491;Garrett Temple;SG;37;TOR;27;2;10.7;1.1;2.9;0.372;0.4;1.5;0.3;0.6;1.4;0.447;0.449;0.7;0.8;0.818;0.7;1;1.7;1;0.4;0.1;0.5;1;3.3
492;Dalen Terry;SG;21;CHI;59;2;11.5;1.2;2.7;0.439;0.3;1.3;0.23;0.9;1.4;0.627;0.494;0.4;0.7;0.581;0.5;1.4;1.9;1.4;0.5;0.3;0.5;1.4;3.1
493;Daniel Theis;C;31;TOT;60;3;16.9;2.6;4.9;0.532;0.4;1.2;0.366;2.2;3.7;0.586;0.577;0.6;0.8;0.76;1.4;2.7;4.1;1;0.4;0.9;0.7;2.1;6.3
493;Daniel Theis;C;31;IND;1;0;8;1;4;0.25;0;1;0;1;3;0.333;0.25;0;0;0;0;0;0;0;0;0;0;1;2
493;Daniel Theis;C;31;LAC;59;3;17.1;2.6;4.9;0.536;0.4;1.2;0.371;2.2;3.7;0.589;0.581;0.6;0.8;0.76;1.4;2.7;4.1;1;0.4;0.9;0.7;2.1;6.3
494;Cam Thomas;SG;22;BRK;66;51;31.4;8;18;0.442;2.2;6;0.364;5.8;12;0.481;0.503;4.3;5.1;0.856;0.4;2.8;3.2;2.9;0.7;0.2;1.9;2.1;22.5
495;Isaiah Thomas;PG;34;PHO;6;0;3.2;0.5;1.7;0.3;0.3;0.7;0.5;0.2;1;0.167;0.4;0;0;0;0;0;0;0.5;0;0;0;0;1.3
496;Amen Thompson;SF;21;HOU;62;23;22.4;3.9;7.2;0.536;0.1;0.9;0.138;3.7;6.3;0.595;0.545;1.7;2.5;0.684;2.4;4.2;6.6;2.6;1.3;0.6;1.5;2.3;9.5
497;Ausar Thompson;SF;21;DET;63;38;25.1;3.7;7.6;0.483;0.3;1.8;0.186;3.3;5.8;0.575;0.505;1.1;1.9;0.597;2;4.3;6.4;1.9;1.1;0.9;1.3;2.8;8.8
498;Klay Thompson;SF;33;GSW;77;63;29.7;6.4;14.7;0.432;3.5;9;0.387;2.9;5.7;0.503;0.551;1.6;1.8;0.927;0.5;2.8;3.3;2.3;0.6;0.5;1.5;1.6;17.9
499;Tristan Thompson;C;32;CLE;49;0;11.2;1.5;2.4;0.608;0;0;0;1.5;2.4;0.613;0.608;0.3;1.1;0.288;1.5;2.1;3.6;1;0.2;0.3;0.6;1.2;3.3
500;JT Thor;PF;21;CHO;63;3;12.4;1.3;2.9;0.437;0.4;1.3;0.346;0.8;1.6;0.51;0.514;0.2;0.3;0.55;0.7;1.6;2.3;0.5;0.2;0.4;0.2;1;3.2
501;Matisse Thybulle;SF;26;POR;65;19;22.9;1.9;4.9;0.397;1.2;3.6;0.346;0.7;1.3;0.535;0.524;0.3;0.4;0.759;0.5;1.6;2.1;1.4;1.7;0.8;0.6;1.4;5.4
502;Xavier Tillman Sr.;C-PF;25;TOT;54;15;18;2.2;5.2;0.434;0.4;1.5;0.247;1.9;3.7;0.51;0.47;0.4;0.9;0.44;1.3;2.6;3.9;1.4;0.9;0.8;0.6;1.4;5.3
502;Xavier Tillman Sr.;C;25;MEM;34;13;20.6;2.6;6.3;0.408;0.4;1.6;0.226;2.2;4.7;0.469;0.437;0.5;1.3;0.419;1.6;3;4.6;1.7;1.2;1;0.9;1.8;6
502;Xavier Tillman Sr.;PF;25;BOS;20;2;13.7;1.7;3.3;0.515;0.4;1.4;0.286;1.3;1.9;0.684;0.576;0.2;0.4;0.571;0.7;2;2.7;1;0.5;0.5;0.3;0.8;4
503;Jacob Toppin;SF;23;NYK;9;0;4.2;0.6;1;0.556;0.1;0.4;0.25;0.4;0.6;0.8;0.611;0.2;0.2;1;0.3;0.4;0.8;0.3;0;0.1;0.1;0.3;1.4
504;Obi Toppin;PF;25;IND;82;28;21.1;4;7.1;0.573;1.2;3.1;0.403;2.8;4;0.706;0.661;0.9;1.2;0.77;1;2.9;3.9;1.6;0.6;0.5;0.8;1.7;10.3
505;Juan Toscano-Anderson;SF;30;SAC;11;0;4.8;0.3;1.1;0.25;0.1;0.4;0.25;0.2;0.7;0.25;0.292;0;0;0;0.4;0.9;1.3;0.4;0.1;0.1;0.2;1;0.6
506;Karl-Anthony Towns;PF;28;MIN;62;62;32.7;7.7;15.3;0.504;2.2;5.3;0.416;5.5;10.1;0.55;0.575;4.1;4.7;0.873;1.5;6.8;8.3;3;0.7;0.7;2.9;3.3;21.8
507;Gary Trent Jr.;SG;25;TOR;71;41;28.1;5.1;11.9;0.426;2.5;6.4;0.393;2.6;5.5;0.464;0.531;1;1.4;0.771;0.4;2.3;2.6;1.7;1.1;0.1;0.7;1.4;13.7
508;Oscar Tshiebwe;PF;24;IND;8;0;5.3;1.3;2.5;0.5;0;0;0;1.3;2.5;0.5;0.5;0.8;1;0.75;1;1;2;0.3;0.3;0.1;0;0.4;3.3
509;P.J. Tucker;PF;38;TOT;31;10;15.7;0.6;1.6;0.36;0.4;1.1;0.371;0.2;0.5;0.333;0.49;0.1;0.1;1;0.9;1.8;2.7;0.5;0.5;0.2;0.3;1.7;1.7
509;P.J. Tucker;PF;38;PHI;3;3;22;0.7;1.7;0.4;0.7;1.7;0.4;0;0;0;0.6;0;0;0;0.3;4.3;4.7;0;1;0.7;0.7;3;2
509;P.J. Tucker;PF;38;LAC;28;7;15;0.6;1.6;0.356;0.4;1.1;0.367;0.2;0.5;0.333;0.478;0.1;0.1;1;1;1.6;2.5;0.6;0.5;0.2;0.2;1.6;1.6
510;Myles Turner;C;27;IND;77;77;27;6.2;11.8;0.524;1.5;4.2;0.358;4.7;7.6;0.615;0.587;3.2;4.1;0.773;1.5;5.5;6.9;1.3;0.5;1.9;1.4;3;17.1
511;Hunter Tyson;PF;23;DEN;18;0;2.7;0.4;1.1;0.4;0.2;0.8;0.286;0.2;0.3;0.667;0.5;0;0;0;0.1;0.4;0.5;0.1;0.1;0;0.1;0.6;1.1
512;Stanley Umude;SG;24;DET;24;2;12.8;1.5;3.5;0.44;1;2.2;0.453;0.5;1.3;0.419;0.583;1.2;1.3;0.906;0.3;1.8;2.1;0.5;0.3;0.3;0.6;1.7;5.3
513;Jonas Valan?i?nas;C;31;NOP;82;82;23.5;4.9;8.8;0.559;0.5;1.5;0.308;4.5;7.3;0.609;0.585;2;2.5;0.785;2.3;6.5;8.8;2.1;0.4;0.8;1.4;2.7;12.2
514;Jarred Vanderbilt;PF;24;LAL;29;6;20;2;3.9;0.518;0.3;0.9;0.296;1.8;3;0.586;0.553;0.8;1.2;0.667;1.4;3.3;4.8;1.2;1.2;0.2;1;1.5;5.2
515;Fred VanVleet;PG;29;HOU;73;73;36.8;5.8;13.9;0.416;3.1;8;0.387;2.7;5.9;0.454;0.527;2.7;3.1;0.86;0.5;3.4;3.8;8.1;1.4;0.8;1.7;2.5;17.4
516;Devin Vassell;SG;23;SAS;68;62;33.1;7.3;15.5;0.472;2.4;6.6;0.372;4.9;9;0.544;0.55;2.4;3;0.801;0.4;3.4;3.8;4.1;1.1;0.3;1.6;1.1;19.5
517;Sasha Vezenkov;PF;28;SAC;42;0;12.2;2;4.5;0.44;1.1;2.9;0.375;0.9;1.7;0.549;0.558;0.3;0.4;0.8;0.7;1.6;2.3;0.5;0.5;0.2;0.3;1;5.4
518;Gabe Vincent;PG;27;LAL;11;0;19.8;1.4;4.5;0.306;0.3;2.5;0.107;1.1;1.9;0.571;0.337;0.1;0.2;0.5;0.4;0.5;0.8;1.9;0.8;0;0.5;1.7;3.1
519;Nikola Vu?evi?;C;33;CHI;76;74;34.3;7.7;15.9;0.484;1.2;4.1;0.294;6.5;11.8;0.55;0.522;1.4;1.7;0.822;2.8;7.8;10.5;3.3;0.7;0.8;1.6;2.5;18
520;Tristan Vukcevic;C;20;WAS;10;4;15.3;2.9;6.7;0.433;1;3.6;0.278;1.9;3.1;0.613;0.507;1.7;2.2;0.773;0.6;3;3.6;1.3;0.5;0.7;1;2.8;8.5
521;Dean Wade;PF;27;CLE;54;32;20.5;1.8;4.3;0.414;1.5;3.7;0.391;0.3;0.6;0.567;0.584;0.4;0.5;0.769;0.7;3.4;4;0.8;0.7;0.5;0.4;1.7;5.4
522;Franz Wagner;SF;22;ORL;72;72;32.5;7.3;15.2;0.482;1.3;4.6;0.281;6;10.6;0.57;0.525;3.8;4.4;0.85;1;4.3;5.3;3.7;1.1;0.4;1.9;2.3;19.7
523;Moritz Wagner;C;26;ORL;80;1;17.7;4.2;6.9;0.601;0.5;1.4;0.33;3.7;5.5;0.673;0.636;2.1;2.6;0.814;1.5;2.9;4.3;1.2;0.5;0.3;1.2;2;10.9
524;Ish Wainright;SF;29;TOT;11;0;5.6;0.6;2.2;0.292;0.6;1.8;0.35;0;0.4;0;0.438;0.2;0.2;1;0.3;1;1.3;0.1;0.4;0.1;0.2;0.7;2.1
524;Ish Wainright;SF;29;POR;7;0;6.6;0.9;2.6;0.333;0.9;2.3;0.375;0;0.3;0;0.5;0.3;0.3;1;0;1.3;1.3;0;0.3;0.1;0.1;0.6;2.9
524;Ish Wainright;SF;29;PHO;4;0;4;0.3;1.5;0.167;0.3;1;0.25;0;0.5;0;0.25;0;0;0;0.8;0.5;1.3;0.3;0.5;0;0.3;1;0.8
525;Jabari Walker;SF;21;POR;72;23;23.6;3.3;7.1;0.46;0.6;1.9;0.295;2.7;5.1;0.522;0.5;1.8;2.4;0.754;2.1;5;7.1;1;0.6;0.3;0.9;2.4;8.9
526;Jarace Walker;PF;20;IND;33;0;10.3;1.4;3.3;0.409;0.7;1.7;0.4;0.7;1.7;0.418;0.509;0.2;0.3;0.889;0.4;1.5;1.9;1.2;0.5;0.3;0.5;0.9;3.6
527;Lonnie Walker IV;SG;25;BRK;58;0;17.4;3.6;8.5;0.423;1.8;4.7;0.384;1.8;3.8;0.471;0.528;0.8;1;0.763;0.2;2;2.2;1.3;0.6;0.3;0.9;1.2;9.7
528;Cason Wallace;SG;20;OKC;82;13;20.6;2.6;5.4;0.491;1.2;2.9;0.419;1.5;2.5;0.572;0.602;0.4;0.5;0.784;0.6;1.6;2.3;1.5;0.9;0.5;0.5;1.6;6.8
529;Jordan Walsh;SF;19;BOS;9;1;9.2;0.7;1.7;0.4;0.2;1;0.222;0.4;0.7;0.667;0.467;0.1;0.2;0.5;0.6;1.7;2.2;0.6;0.6;0.1;0.3;1.2;1.7
530;T.J. Warren;SF;30;MIN;11;0;11.4;1.6;3.7;0.439;0.2;1.2;0.154;1.5;2.5;0.571;0.463;0.3;0.4;0.75;0.5;1.5;2;0.8;0.4;0.1;0.4;1;3.7
531;P.J. Washington;PF;25;TOT;73;45;30.4;4.8;11.1;0.436;1.8;5.7;0.32;3;5.5;0.558;0.518;1.4;2;0.683;1.2;4.5;5.6;1.9;1;0.8;1.3;2.3;12.9
531;P.J. Washington;PF;25;CHO;44;17;29.2;5.2;11.6;0.446;1.8;5.5;0.324;3.4;6;0.558;0.524;1.5;2.1;0.713;1.2;4.1;5.3;2.2;0.9;0.7;1.5;2.5;13.6
531;P.J. Washington;PF;25;DAL;29;28;32.2;4.4;10.4;0.421;1.8;5.8;0.314;2.6;4.6;0.556;0.508;1.1;1.8;0.627;1.1;5.1;6.2;1.5;1.2;0.9;1;2;11.7
532;TyTy Washington Jr.;PG;22;MIL;11;0;5.1;0.5;1.8;0.3;0.2;0.5;0.333;0.4;1.3;0.286;0.35;0;0;0;0.1;0.4;0.5;0.5;0.3;0;0.2;0.1;1.3
533;Yuta Watanabe;SF;29;TOT;34;0;13.6;1.2;3.4;0.353;0.7;2.5;0.294;0.5;0.9;0.516;0.461;0.3;0.5;0.588;0.3;1.3;1.6;0.4;0.4;0.2;0.6;1.1;3.4
533;Yuta Watanabe;SF;29;PHO;29;0;13.2;1.2;3.3;0.361;0.8;2.6;0.32;0.4;0.8;0.5;0.485;0.3;0.5;0.667;0.4;1.2;1.6;0.3;0.3;0.2;0.6;1.2;3.6
533;Yuta Watanabe;SF;29;MEM;5;0;16.4;1.2;3.8;0.316;0.2;2;0.1;1;1.8;0.556;0.342;0;0.4;0;0;1.8;1.8;1;0.6;0;0.6;1;2.6
534;Lindy Waters III;SG;26;OKC;38;0;7.4;1.3;2.7;0.471;1;2.2;0.435;0.3;0.5;0.632;0.649;0.1;0.1;1;0.2;0.9;1.1;0.6;0.1;0.2;0.2;0.6;3.6
535;Trendon Watford;PF;23;BRK;63;2;13.6;2.6;4.9;0.527;0.4;1.1;0.397;2.2;3.9;0.564;0.571;1.2;1.5;0.794;0.8;2.3;3.1;1.3;0.4;0.3;1;1.7;6.9
536;Peyton Watson;SF;21;DEN;80;4;18.6;2.6;5.6;0.465;0.6;1.9;0.296;2;3.7;0.553;0.516;0.9;1.3;0.67;0.7;2.5;3.2;1.1;0.5;1.1;0.7;1.8;6.7
537;Victor Wembanyama;C;20;SAS;71;71;29.7;7.8;16.7;0.465;1.8;5.5;0.325;6;11.2;0.534;0.519;4.1;5.2;0.796;2.3;8.4;10.6;3.9;1.2;3.6;3.7;2.2;21.4
538;Blake Wesley;SG;20;SAS;61;3;14.4;1.7;3.5;0.474;0.2;0.9;0.218;1.5;2.6;0.563;0.502;0.9;1.3;0.667;0.3;1.2;1.5;2.7;0.5;0.1;0.9;1.5;4.4
539;Russell Westbrook;PG;35;LAC;68;11;22.5;4.4;9.8;0.454;0.6;2.3;0.273;3.8;7.5;0.509;0.486;1.6;2.4;0.688;1.4;3.7;5;4.5;1.1;0.3;2.1;1.8;11.1
540;Coby White;PG;23;CHI;79;78;36.5;6.8;15.3;0.447;2.6;7;0.376;4.2;8.3;0.508;0.534;2.8;3.3;0.838;0.6;4;4.5;5.1;0.7;0.2;2.1;2.4;19.1
541;Derrick White;SG;29;BOS;73;73;32.6;5.3;11.5;0.461;2.7;6.8;0.396;2.6;4.7;0.555;0.578;1.9;2.1;0.901;0.7;3.5;4.2;5.2;1;1.2;1.5;2.1;15.2
542;Jack White;SF;26;MEM;4;0;16;0.5;4;0.125;0.5;2.5;0.2;0;1.5;0;0.188;0;0;0;1;2;3;0.3;1;0.3;0.5;0.8;1.5
543;Cam Whitmore;SF;19;HOU;47;2;18.7;4.5;9.9;0.454;1.7;4.7;0.359;2.8;5.3;0.538;0.539;1.6;2.4;0.679;0.9;2.9;3.8;0.7;0.6;0.4;1;1.4;12.3
544;Aaron Wiggins;SG;25;OKC;78;4;15.7;2.7;4.8;0.562;0.8;1.6;0.492;1.9;3.2;0.598;0.645;0.7;0.9;0.789;0.8;1.6;2.4;1.1;0.7;0.2;0.7;1.2;6.9
545;Andrew Wiggins;SF;28;GSW;71;59;27;5;11;0.453;1.3;3.6;0.358;3.7;7.4;0.498;0.511;2;2.7;0.751;1.5;3;4.5;1.7;0.6;0.6;1.2;2.1;13.2
546;Lindell Wigginton;PG;25;MIL;3;0;2.7;0.7;1.7;0.4;0;0.7;0;0.7;1;0.667;0.4;0.7;0.7;1;0;0;0;0;0;0;0.3;0.3;2
547;Alondes Williams;SG;24;MIA;7;0;2.3;0.3;1.1;0.25;0;0.6;0;0.3;0.6;0.5;0.25;0.1;0.1;1;0;0.1;0.1;0;0;0.1;0.3;0.3;0.7
548;Brandon Williams;PG;24;DAL;17;0;6.6;1.2;3.2;0.37;0.2;0.9;0.2;1;2.3;0.436;0.398;0.6;1;0.647;0.2;0.5;0.8;1;0.1;0.1;0.4;0.2;3.2
549;Grant Williams;PF;25;TOT;76;43;28;3.6;8;0.456;1.7;4.4;0.375;2;3.5;0.558;0.56;1.4;1.8;0.757;1.1;3.1;4.2;2.3;0.6;0.5;1.4;3;10.3
549;Grant Williams;PF;25;DAL;47;33;26.4;2.8;6.7;0.413;1.7;4.5;0.376;1.1;2.3;0.486;0.538;0.9;1.2;0.745;1;2.6;3.6;1.7;0.5;0.6;1.1;2.9;8.1
549;Grant Williams;PF;25;CHO;29;10;30.6;5;9.9;0.503;1.6;4.3;0.373;3.4;5.6;0.605;0.585;2.2;2.9;0.765;1.4;3.8;5.1;3.2;0.7;0.4;1.9;3.1;13.9
550;Jalen Williams;PF;22;OKC;71;71;31.3;7.5;14;0.54;1.5;3.4;0.427;6.1;10.6;0.576;0.592;2.5;3.1;0.814;0.5;3.5;4;4.5;1.1;0.6;1.7;2.5;19.1
551;Jaylin Williams;C;21;OKC;69;1;13;1.4;3.3;0.417;0.8;2.1;0.368;0.6;1.2;0.5;0.533;0.5;0.6;0.805;0.5;2.9;3.4;1.6;0.4;0.4;0.5;1.4;4
552;Jeenathan Williams;SG;24;HOU;22;0;5.9;1.2;2.3;0.54;0.1;0.2;0.4;1.1;2;0.556;0.56;0.3;0.6;0.538;0.5;0.5;1;0.3;0.2;0;0.2;0.5;2.9
553;Kenrich Williams;PF;29;OKC;69;1;14.9;1.9;4.1;0.468;0.8;2;0.397;1.1;2;0.54;0.568;0.1;0.2;0.5;0.9;2.1;3;1.3;0.6;0.1;0.5;1.5;4.7
554;Malik Williams;C;25;TOR;7;2;15.3;1.3;4.9;0.265;0.1;0.7;0.2;1.1;4.1;0.276;0.279;0;0.3;0;2.1;3.3;5.4;0.3;0.4;0.6;0.4;2.1;2.7
555;Mark Williams;C;22;CHO;19;19;26.7;5.2;7.9;0.649;0;0;0;5.2;7.9;0.649;0.649;2.4;3.4;0.719;4;5.7;9.7;1.2;0.8;1.1;0.9;2.6;12.7
556;Patrick Williams;PF;22;CHI;43;30;27.3;3.7;8.3;0.443;1.4;3.4;0.399;2.3;4.9;0.474;0.525;1.2;1.5;0.788;1.1;2.8;3.9;1.5;0.9;0.8;1.3;2;10
557;Robert Williams;C;26;POR;6;0;19.8;2.8;4.3;0.654;0;0;0;2.8;4.3;0.654;0.654;1.2;1.5;0.778;1.8;4.5;6.3;0.8;1.2;1.2;1.2;2.8;6.8
558;Vince Williams Jr.;SG;23;MEM;52;33;27.6;3.3;7.3;0.446;1.5;4;0.378;1.7;3.3;0.529;0.55;2;2.5;0.8;1.1;4.4;5.6;3.4;0.9;0.7;1.8;2.6;10
559;Ziaire Williams;SF;22;MEM;51;15;20.4;2.9;7.4;0.397;1.1;3.7;0.307;1.8;3.7;0.487;0.474;1.2;1.5;0.827;0.7;2.8;3.5;1.5;0.7;0.2;1.3;1.7;8.2
560;Zion Williamson;PF;23;NOP;70;70;31.5;8.9;15.6;0.57;0.1;0.3;0.333;8.8;15.4;0.574;0.573;5;7.1;0.702;1.7;4.1;5.8;5;1.1;0.7;2.8;2.3;22.9
561;D.J. Wilson;PF;27;PHI;2;0;7.5;2;3;0.667;1;1;1;1;2;0.5;0.833;0;0;0;0.5;0.5;1;1;0;1;0;0.5;5
562;Jalen Wilson;PF;23;BRK;43;3;15.4;1.8;4.2;0.425;0.6;1.7;0.324;1.2;2.4;0.495;0.492;0.9;1.1;0.826;1.1;2;3;1;0.3;0.1;0.4;1.1;5
563;Dylan Windler;SF;27;TOT;17;0;6.4;0.9;1.8;0.5;0.8;1.6;0.481;0.1;0.2;0.667;0.717;0;0;0;0.2;0.8;0.9;0.6;0.1;0;0.1;0.4;2.5
563;Dylan Windler;SF;27;NYK;3;0;2.3;0.3;0.7;0.5;0.3;0.7;0.5;0;0;0;0.75;0;0;0;0;0.3;0.3;0.3;0;0;0;0.3;1
563;Dylan Windler;SF;27;LAL;8;0;3.5;0.5;1.1;0.444;0.5;1;0.5;0;0.1;0;0.667;0;0;0;0;0.4;0.4;0.8;0;0;0;0.3;1.5
563;Dylan Windler;SF;27;ATL;6;0;12.2;1.7;3.2;0.526;1.3;2.8;0.471;0.3;0.3;1;0.737;0;0;0;0.5;1.5;2;0.5;0.3;0;0.3;0.5;4.7
564;James Wiseman;C;22;DET;63;6;17.3;3;4.8;0.613;0;0;0;3;4.8;0.617;0.613;1.1;1.6;0.706;1.7;3.6;5.3;0.9;0.2;0.6;1;2.2;7.1
565;Isaiah Wong;SG;23;IND;1;0;4;1;3;0.333;0;1;0;1;2;0.5;0.333;0;0;0;0;0;0;0;0;0;0;0;2
566;Christian Wood;PF;28;LAL;50;1;17.4;2.5;5.3;0.466;0.7;2.3;0.307;1.8;3;0.587;0.532;1.3;1.9;0.702;0.8;4.3;5.1;1;0.3;0.7;1;1.4;6.9
567;Delon Wright;PG;31;TOT;47;1;15.8;1.6;4;0.394;0.5;1.4;0.368;1;2.6;0.408;0.46;0.8;1;0.822;0.4;1.4;1.8;2.5;1.1;0.2;0.3;0.7;4.5
567;Delon Wright;PG;31;WAS;33;0;13.8;1.5;3.7;0.393;0.4;1.2;0.368;1;2.5;0.405;0.451;0.7;0.9;0.828;0.4;1.4;1.8;2.5;1.1;0.2;0.3;0.7;4.1
567;Delon Wright;PG;31;MIA;14;1;20.4;1.9;4.7;0.394;0.8;2.1;0.367;1.1;2.6;0.417;0.477;0.9;1.1;0.813;0.4;1.5;1.9;2.6;1.4;0.2;0.2;0.7;5.4
568;Thaddeus Young;PF;35;TOT;33;6;13.3;2;3.3;0.602;0;0.2;0.143;1.9;3.1;0.634;0.606;0.2;0.5;0.4;1.4;1.7;3.1;1.7;0.7;0.2;0.5;1.5;4.2
568;Thaddeus Young;PF;35;TOR;23;6;15.2;2.3;3.8;0.621;0;0.3;0.167;2.3;3.5;0.654;0.626;0.2;0.5;0.417;1.3;2;3.3;2.2;0.8;0.1;0.5;1.7;5
568;Thaddeus Young;PF;35;PHO;10;0;8.9;1.1;2.1;0.524;0;0.1;0;1.1;2;0.55;0.524;0.1;0.3;0.333;1.7;1.1;2.8;0.7;0.5;0.2;0.4;1.1;2.3
569;Trae Young;PG;25;ATL;54;54;36;8;18.7;0.43;3.2;8.7;0.373;4.8;10;0.479;0.516;6.4;7.5;0.855;0.4;2.3;2.8;10.8;1.3;0.2;4.4;2;25.7
570;Omer Yurtseven;C;25;UTA;48;12;11.4;2.1;3.8;0.538;0.1;0.5;0.208;2;3.3;0.588;0.552;0.4;0.6;0.679;1.5;2.8;4.3;0.6;0.2;0.4;0.8;1.1;4.6
571;Cody Zeller;C;31;NOP;43;0;7.4;0.6;1.4;0.419;0;0.1;0.333;0.6;1.4;0.424;0.427;0.5;0.9;0.605;1.1;1.5;2.6;0.9;0.2;0.1;0.4;1;1.8
572;Ivica Zubac;C;26;LAC;68;68;26.4;5;7.6;0.649;0;0;0;5;7.6;0.649;0.649;1.8;2.4;0.723;2.9;6.3;9.2;1.4;0.3;1.2;1.2;2.6;11.7
